"subject" "activity" "timeBodyaccelerometer-mean()-X" "timeBodyaccelerometer-mean()-Y" "timeBodyaccelerometer-mean()-Z" "timeBodyaccelerometer-std()-X" "timeBodyaccelerometer-std()-Y" "timeBodyaccelerometer-std()-Z" "timeGravityaccelerometer-mean()-X" "timeGravityaccelerometer-mean()-Y" "timeGravityaccelerometer-mean()-Z" "timeGravityaccelerometer-std()-X" "timeGravityaccelerometer-std()-Y" "timeGravityaccelerometer-std()-Z" "timeBodyaccelerometerJerk-mean()-X" "timeBodyaccelerometerJerk-mean()-Y" "timeBodyaccelerometerJerk-mean()-Z" "timeBodyaccelerometerJerk-std()-X" "timeBodyaccelerometerJerk-std()-Y" "timeBodyaccelerometerJerk-std()-Z" "timeBodygyroscope-mean()-X" "timeBodygyroscope-mean()-Y" "timeBodygyroscope-mean()-Z" "timeBodygyroscope-std()-X" "timeBodygyroscope-std()-Y" "timeBodygyroscope-std()-Z" "timeBodygyroscopeJerk-mean()-X" "timeBodygyroscopeJerk-mean()-Y" "timeBodygyroscopeJerk-mean()-Z" "timeBodygyroscopeJerk-std()-X" "timeBodygyroscopeJerk-std()-Y" "timeBodygyroscopeJerk-std()-Z" "timeBodyaccelerometermagnitude-mean()" "timeBodyaccelerometermagnitude-std()" "timeGravityaccelerometermagnitude-mean()" "timeGravityaccelerometermagnitude-std()" "timeBodyaccelerometerJerkmagnitude-mean()" "timeBodyaccelerometerJerkmagnitude-std()" "timeBodygyroscopemagnitude-mean()" "timeBodygyroscopemagnitude-std()" "timeBodygyroscopeJerkmagnitude-mean()" "timeBodygyroscopeJerkmagnitude-std()" "frequencyBodyaccelerometer-mean()-X" "frequencyBodyaccelerometer-mean()-Y" "frequencyBodyaccelerometer-mean()-Z" "frequencyBodyaccelerometer-std()-X" "frequencyBodyaccelerometer-std()-Y" "frequencyBodyaccelerometer-std()-Z" "frequencyBodyaccelerometer-meanFreq()-X" "frequencyBodyaccelerometer-meanFreq()-Y" "frequencyBodyaccelerometer-meanFreq()-Z" "frequencyBodyaccelerometerJerk-mean()-X" "frequencyBodyaccelerometerJerk-mean()-Y" "frequencyBodyaccelerometerJerk-mean()-Z" "frequencyBodyaccelerometerJerk-std()-X" "frequencyBodyaccelerometerJerk-std()-Y" "frequencyBodyaccelerometerJerk-std()-Z" "frequencyBodyaccelerometerJerk-meanFreq()-X" "frequencyBodyaccelerometerJerk-meanFreq()-Y" "frequencyBodyaccelerometerJerk-meanFreq()-Z" "frequencyBodygyroscope-mean()-X" "frequencyBodygyroscope-mean()-Y" "frequencyBodygyroscope-mean()-Z" "frequencyBodygyroscope-std()-X" "frequencyBodygyroscope-std()-Y" "frequencyBodygyroscope-std()-Z" "frequencyBodygyroscope-meanFreq()-X" "frequencyBodygyroscope-meanFreq()-Y" "frequencyBodygyroscope-meanFreq()-Z" "frequencyBodyaccelerometermagnitude-mean()" "frequencyBodyaccelerometermagnitude-std()" "frequencyBodyaccelerometermagnitude-meanFreq()" "frequencybodyaccelerometerJerkmagnitude-mean()" "frequencybodyaccelerometerJerkmagnitude-std()" "frequencybodyaccelerometerJerkmagnitude-meanFreq()" "frequencybodygyroscopemagnitude-mean()" "frequencybodygyroscopemagnitude-std()" "frequencybodygyroscopemagnitude-meanFreq()" "frequencybodygyroscopeJerkmagnitude-mean()" "frequencybodygyroscopeJerkmagnitude-std()" "frequencybodygyroscopeJerkmagnitude-meanFreq()"
23 "STANDING" 0.277899323235294 -0.0177475547867647 -0.1105970177575 -0.985421519558824 -0.9584444925 -0.929409745147059 0.919857125882353 -0.117401359697059 -0.223631180906765 -0.984610385 -0.984818648823529 -0.947199734411765 0.0750206478676471 0.0105861517936765 -0.00529260911370588 -0.983141958970588 -0.975219983676471 -0.973595215441176 -0.0327397745133823 -0.0652264793213235 0.0816888999117647 -0.942011240294118 -0.948074760882353 -0.962389689411765 -0.0981481050441177 -0.0416774165735294 -0.0548226277867647 -0.972770702058824 -0.972509523235294 -0.984654516470588 -0.957212267058824 -0.9516698575 -0.957212267058824 -0.9516698575 -0.978671485441176 -0.974811528235294 -0.938430293382353 -0.923796565588235 -0.9763992525 -0.972387365294118 -0.983627197058824 -0.962831825294118 -0.945170568823529 -0.986333385588235 -0.958042411176471 -0.926110099117647 -0.00428156514117647 0.00252026687779412 -0.00225195262220588 -0.983283252058823 -0.975176561617647 -0.969610229705882 -0.984531642205882 -0.977157997794118 -0.976241315882353 0.201179907463235 -0.0878295931260294 -0.0988283243558824 -0.947510436323529 -0.952781164558824 -0.967939565 -0.941698515588235 -0.945871186029412 -0.9642499225 -0.291595924892647 -0.197834986461765 -0.163986972797059 -0.957986177058823 -0.955291356470588 0.0611889890617647 -0.973798155735294 -0.9750536875 0.261655799526471 -0.944583829705882 -0.924805421470588 -0.121999620029412 -0.972598810882353 -0.973849691470588 0.128376237985294
24 "STANDING" 0.284950057652174 -0.0140330781898551 -0.115269254463768 -0.979291487391304 -0.944868931449275 -0.940596087391304 0.445089310492754 0.458208540086956 -0.0679861135652174 -0.966176622028985 -0.961333754057971 -0.949955934927536 0.0770723893188406 0.000387624162318841 -0.0102227947661449 -0.988216515362319 -0.976168579710145 -0.984845832608696 -0.0239403320782609 -0.066449640115942 0.115471113869565 -0.973782246666667 -0.972047847391304 -0.964226654637681 -0.100464096753623 -0.0427754164492754 -0.0593282869086957 -0.985045644927536 -0.990436355652174 -0.98593640173913 -0.956616082753623 -0.942787347391304 -0.956616082753623 -0.942787347391304 -0.984986517391304 -0.982675873768116 -0.948757133188406 -0.949188386956522 -0.990014211304348 -0.987403397536232 -0.981448359275362 -0.951582234724638 -0.959906932463768 -0.978556154782609 -0.944626363913043 -0.935140096376812 -0.0801565836144928 0.179378296377536 0.0898723626052174 -0.988134021304348 -0.976026572028985 -0.982385945072464 -0.989402803768116 -0.978130135217391 -0.985907377246377 0.165049980626333 0.0298466990202899 0.0465886898710145 -0.97190497 -0.977837903043478 -0.96632570115942 -0.974605603913044 -0.969223607536232 -0.966795835652174 -0.00732774278202899 -0.184579761846377 0.0243563714347826 -0.954806808666667 -0.945194885362319 0.129258392133333 -0.982719585797102 -0.981473371594203 0.282383966044928 -0.966148654347826 -0.947847931304348 -0.143973771657971 -0.988218499565217 -0.987026163188406 0.219253903252174
25 "STANDING" 0.278013701621622 -0.0163569730274324 -0.107352957594595 -0.991970126756757 -0.954569225945946 -0.964642688108108 0.929794733108108 -0.159316786486486 0.201182106486486 -0.993148267702703 -0.980642970675676 -0.967792578648649 0.0752337295675676 0.0066321397672973 -0.00622808791433784 -0.988312658378378 -0.972272410540541 -0.987062685135135 -0.0247946750959459 -0.0698876853378378 0.0852685438243243 -0.971357421216216 -0.976757621081081 -0.971814139189189 -0.100473697756757 -0.0418294632148649 -0.0556979055540541 -0.977909693918919 -0.98724214 -0.980722294459459 -0.972663592162162 -0.968075629324324 -0.972663592162162 -0.968075629324324 -0.984647071216216 -0.982637080945946 -0.967077442837838 -0.959884274324324 -0.985091991216216 -0.983230809594595 -0.990093202837838 -0.959846189054054 -0.974051231216216 -0.992851743243243 -0.95417933 -0.96212373972973 0.03435282285 0.0009277035 0.195387683037973 -0.988404654864865 -0.972554452972973 -0.984832251216216 -0.989339890810811 -0.974029503513513 -0.987898048378378 0.186395511032432 -0.108166388858784 0.0868078890175676 -0.96807852527027 -0.97839988527027 -0.970456862567568 -0.97266417 -0.975960666081081 -0.974982088108108 -0.185802650362162 -0.224933997248649 -0.0699344712864865 -0.972355393243243 -0.970203660405405 0.153959874551081 -0.982294170810811 -0.982083315 0.308447500314865 -0.968972499594595 -0.961090396891892 -0.169383482278649 -0.98401783027027 -0.983098935945946 0.0811606181486487
26 "STANDING" 0.281127035405405 -0.0166608306652703 -0.110237796416216 -0.993069368783784 -0.949466155405405 -0.962988401351351 0.965460891621622 -0.140315421824324 0.0884142682297297 -0.992678782162162 -0.966986433783784 -0.964228470675676 0.0753578207972973 0.0081732226404054 -0.00219497782824324 -0.990498355 -0.975935485405405 -0.986693448648649 -0.0245345837959459 -0.0731385762635135 0.0776706781351351 -0.973785111216216 -0.982408142702703 -0.974891360675676 -0.100355997108108 -0.0409011992972973 -0.0532541948283784 -0.978472409324324 -0.989766989864865 -0.985992503243243 -0.968511694324324 -0.962697299189189 -0.968511694324324 -0.962697299189189 -0.986985213648649 -0.982626252972973 -0.968673955540541 -0.962653585540541 -0.98854482527027 -0.984253792432432 -0.991993372297297 -0.958402317837838 -0.97321515527027 -0.993702408378378 -0.947829677432432 -0.960027795540541 0.0910191269432432 0.00216184868918919 0.145511756677027 -0.990586982162162 -0.976267058648649 -0.984563921216216 -0.991275662027027 -0.977354949459459 -0.987428086216216 0.267659898704054 -0.0854585422074324 0.0492957974902703 -0.969364268513514 -0.98388591027027 -0.974459323783784 -0.975321645675676 -0.981740873108108 -0.977351005 -0.166415001236892 -0.118659609293919 -0.012085913522973 -0.970605250405405 -0.963909299324324 0.0663748187851351 -0.98287688945946 -0.981129312702703 0.221668476393243 -0.972333108648649 -0.962967605810811 -0.144605013921622 -0.985762255540541 -0.983313996081081 0.104516777617568
27 "STANDING" 0.279566921625 -0.016593236445 -0.107835818025 -0.9919515835 -0.955171419 -0.962408444875 0.965351492 -0.188504847375 -0.00557416876082625 -0.994012162875 -0.97964105225 -0.968169953625 0.074969980825 0.0122433312349875 -0.00137950299425 -0.987628362 -0.975829725 -0.987354788 -0.026731653905 -0.067507120075 0.07168414632375 -0.9699020075 -0.982498991125 -0.981281807 -0.0987605078625 -0.0417471753375 -0.051403918985 -0.9826424495 -0.990798007875 -0.9889703575 -0.972753287375 -0.9663601145 -0.972753287375 -0.9663601145 -0.985347620125 -0.98415908975 -0.968702956625 -0.965693334 -0.989532103875 -0.988819784 -0.99012181225 -0.961356141125 -0.97414624525 -0.99287582525 -0.954381606375 -0.958924794125 0.13780485515 0.06545831223625 0.09125639792625 -0.987771749375 -0.97586868 -0.9851113755 -0.98860681 -0.977605582 -0.98820826225 0.29614372759125 -0.03292309817125 0.055479501535 -0.970149628875 -0.983731873 -0.980862493125 -0.970221836375 -0.98185775725 -0.983105048875 -0.24681962557625 -0.1390560867165 0.05763026998875 -0.973186182375 -0.967529105125 0.17782530310375 -0.984151646 -0.983022277625 0.3290143599625 -0.975525565625 -0.96540017025 -0.16571391208 -0.98941848275 -0.988579092 0.21289531030875
28 "STANDING" 0.277795069113924 -0.0172635124672152 -0.106579385202532 -0.977748638607595 -0.875689216835443 -0.905123824177215 0.948514848481013 -0.247656166582278 -0.0385830501632911 -0.990059426582279 -0.962801441898734 -0.951782181518987 0.0753131601898734 0.00907363218518987 -0.00267810077607595 -0.968604559620253 -0.933768175063291 -0.969765362025316 -0.0253281543540506 -0.0739001646962025 0.0865173111012658 -0.884032232405063 -0.940006320126582 -0.925491442911392 -0.102248409070886 -0.0431364662518987 -0.0525896252375949 -0.928343397721519 -0.972977006708861 -0.956497163670886 -0.92547165164557 -0.917658334177215 -0.92547165164557 -0.917658334177215 -0.959551987468354 -0.954068391518987 -0.894242469620253 -0.876917545696203 -0.959681019113924 -0.956266480126582 -0.97251980164557 -0.893430392658228 -0.934503028481013 -0.98026749 -0.87446926556962 -0.897600800886076 0.000355352684810127 -0.135430639068354 -0.126325359674684 -0.968513715189873 -0.93516897835443 -0.964751238734177 -0.971672796708861 -0.936991280253165 -0.973572051898734 0.146890848677215 -0.350627823255696 -0.119606462673418 -0.880426103164557 -0.948160785316456 -0.926655192405063 -0.886706768227848 -0.936101609113924 -0.932039083037975 -0.316450050358228 -0.35931164035443 -0.197616297073418 -0.929146479367089 -0.923857158227848 -0.0886594278246835 -0.952727765189873 -0.954963155316456 0.133307643270886 -0.909652436329114 -0.878459662025316 -0.317383910594937 -0.958758576835443 -0.955983424556962 -0.112442882634177
29 "STANDING" 0.277965065846154 -0.0172605869061538 -0.108659067476923 -0.996068635384615 -0.969295721076923 -0.980207488923077 0.974508732 -0.05848715356 0.0316145849747692 -0.996764227384615 -0.985134032307692 -0.984464543538462 0.0753052530307692 0.0115104978664615 0.000332894985246154 -0.993652820615385 -0.983338157846154 -0.990593859692308 -0.0276075573307692 -0.0721060679123077 0.0827583768461538 -0.977994819846154 -0.990364876307692 -0.983368643230769 -0.0988701505538462 -0.0405110578461538 -0.0544926306307692 -0.983293061692308 -0.995533113076923 -0.990685705384615 -0.984745318923077 -0.981745712923077 -0.984745318923077 -0.981745712923077 -0.990785419538462 -0.990495689538462 -0.980657340461539 -0.975358665384615 -0.992144698923077 -0.991453632153846 -0.995024039692308 -0.973345770461538 -0.984096024769231 -0.996604570307692 -0.968278553076923 -0.978802973692308 0.128678489443077 0.00473420032492308 0.174524531548 -0.993736906 -0.983194980615385 -0.988541579384615 -0.994123423538462 -0.984782782307692 -0.991316374615385 0.303254910076923 -0.0558737239646154 0.148596745 -0.974485449538462 -0.991586674 -0.983654714461538 -0.979162564923077 -0.989643721230769 -0.984714226461538 -0.105103421435385 -0.149854192615385 -0.0235538798892308 -0.984548094769231 -0.982247716 0.179958311861538 -0.989793892615385 -0.990327934615385 0.388020547984615 -0.980879722923077 -0.975938728769231 -0.0723347010092308 -0.991672052 -0.991516778307692 0.219867066
30 "STANDING" 0.277112699152542 -0.0170163887813559 -0.108756209835593 -0.977559426949153 -0.891654527118644 -0.912850596949152 0.968556705084746 -0.100296804186441 0.0243044362542373 -0.996420919152542 -0.95814576338983 -0.949207368305085 0.0752414472033898 0.0120860416340678 0.00190841458130508 -0.968430745254237 -0.957318881355932 -0.968897316101695 -0.027613853538983 -0.0670334379830509 0.0802514754237288 -0.911408517966102 -0.94070541220339 -0.93083468440678 -0.0997160228220339 -0.0437759700423729 -0.0520307176474576 -0.960119074237288 -0.968135006271186 -0.970845670677966 -0.930573574915254 -0.916570441355932 -0.930573574915254 -0.916570441355932 -0.971225190169491 -0.950762271186441 -0.913890564915254 -0.887247636779661 -0.972995273898305 -0.955995671864407 -0.972014050847458 -0.919475121186441 -0.938089774915254 -0.980426575762712 -0.885572781694915 -0.907286793050847 -0.0532792165508475 -0.237859819881356 -0.0288534478820339 -0.967857589322034 -0.957434887457627 -0.962892627966102 -0.972216728644068 -0.960442360508475 -0.973954338305085 0.0608341046813559 -0.265980374040678 -0.0606641528305085 -0.915742855084746 -0.945628836949153 -0.937798124576271 -0.911718163220339 -0.939469774067797 -0.935176884915254 -0.393526161 -0.302348710389831 -0.248631168027119 -0.932047450677966 -0.921733233050847 -0.111500209335424 -0.953357615932203 -0.946639846949153 0.0494752816016949 -0.917449417288136 -0.888872227966102 -0.318309078220339 -0.959242165084746 -0.955008564237288 -0.131720538194746
1 "LAYING" 0.24925894145 -0.0296411834697 -0.11609302789 -0.536604411373 -0.5632445972 -0.490454841039 0.27281954396 0.29139257099 0.1669778866 -0.9309261038 -0.93573074858 -0.88532062791 0.08809054995 -0.0008763831766 -0.0066997966325 -0.64051363518 -0.6751002822 -0.687791705531 -0.025106632803 -0.072984513184 0.118423930129 -0.72407988001 -0.7714850119 -0.6979838084 -0.1044017400211 -0.04576843715 -0.0614945061597 -0.8045764768 -0.8191911506 -0.7827846499 -0.4714496895639 -0.5017310065 -0.4714496895639 -0.5017310065 -0.64976165543 -0.611258477639 -0.6512750403 -0.68323105698 -0.8154231192 -0.8076798038 -0.580087380991 -0.58683771684 -0.549643111075 -0.5215091801138 -0.580012316365 -0.501241761383 -0.294050425864 0.023101554221 0.060690449373 -0.6582188551 -0.6872261203 -0.66543687808 -0.654542951168 -0.6846123568 -0.70896197146 -0.104850946834 -0.189829460942 -0.175607991442 -0.696076081393 -0.7623012541 -0.6894678448 -0.7357172104 -0.7803424732 -0.729975355 -0.118527458578 -0.069251365261 -0.057865412395 -0.52827016317 -0.56978460484 0.063443373788 -0.6109977426565 -0.61444816927 0.1515758227894 -0.7321817019 -0.70753966962 -0.06176473602 -0.811997943 -0.8161220092 0.124928743293
2 "LAYING" 0.234780479395833 -0.0435622452041667 -0.0852008280416667 -0.928994429791667 -0.827342672520833 -0.871429010091667 0.0365652194791667 0.52127522175 0.546022695395833 -0.917001667291667 -0.905886833916667 -0.912486646458333 0.0750482509583333 0.006415084668125 -0.00288108696291667 -0.94870194 -0.916124908958333 -0.955561061041667 -0.0316356673395833 -0.070051469175 0.111964238375 -0.893843550854167 -0.941378405833333 -0.916857421666667 -0.094924301375 -0.0491678606770833 -0.0638954874375 -0.929536048333333 -0.963843327708333 -0.958927424791667 -0.864958041729167 -0.833238089208333 -0.864958041729167 -0.833238089208333 -0.947081536458333 -0.92276978375 -0.873495145229167 -0.84319909625 -0.96178161875 -0.94253927125 -0.934417339583333 -0.8593074964375 -0.903542417291667 -0.927417260208333 -0.823735870520833 -0.865286228979167 -0.09185665741875 0.145255435104167 0.254266610791667 -0.948536226458333 -0.916789154791667 -0.948672921875 -0.953681771041667 -0.921961136041667 -0.961312432708333 0.147338272666667 0.0303496244541667 0.10727336875 -0.872213128964583 -0.945145110208333 -0.91676453625 -0.901505578125 -0.939723345416667 -0.92493634875 0.131303388828333 -0.0202402846270833 0.0540001472083333 -0.877738054895833 -0.840027698041667 0.279076733104167 -0.926791018958333 -0.917639425833333 0.296936656604167 -0.877545593958333 -0.849235914375 0.0081180053325 -0.948575951041667 -0.939418782291667 0.197820911229167
3 "LAYING" 0.273184010645161 -0.0187293975941129 -0.105295525825806 -0.667700135395161 -0.523153864760564 -0.635975219435484 0.306625589516129 0.359297630290323 0.175917628169355 -0.981776219596774 -0.975961608548387 -0.960714564193548 0.0767928874209677 0.0161164837628226 0.00997483739918952 -0.684656848951613 -0.564309999454839 -0.771544016129032 -0.0189240815294355 -0.0775830156814516 0.111006335152419 -0.743371842016129 -0.73134191983871 -0.694501234193548 -0.10135860706129 -0.0387701405612903 -0.0570423845822581 -0.723182395645161 -0.787162348387097 -0.768957335 -0.58578288883871 -0.725586531685484 -0.58578288883871 -0.725586531685484 -0.661111449274194 -0.648442217419355 -0.664249747258065 -0.753043929354839 -0.766589014112903 -0.776340349112903 -0.686343007104839 -0.545813491911048 -0.692500831854839 -0.661172737975806 -0.54134443511371 -0.634512287016129 -0.238176752937903 0.124497593183952 0.0669743017570968 -0.716653012177419 -0.611691694016129 -0.764598526048387 -0.68031750516129 -0.5431545952 -0.777166246290323 -0.110997481837903 -0.197467204765323 -0.186998945616129 -0.706709586209677 -0.748688264919355 -0.69956614233871 -0.756018548709677 -0.723669301370968 -0.721138877419355 -0.0889958881532258 -0.0563265234258064 0.0064776958466129 -0.711011250346774 -0.776783605483871 0.198299794790323 -0.677120057177419 -0.617240650008064 0.14555305017371 -0.756424541693548 -0.797232255322581 0.149855106708871 -0.796506673870968 -0.767661907580645 0.132182749830645
4 "LAYING" 0.278343513148148 -0.012271968612963 -0.104427433141148 -0.937161896481482 -0.84126128962963 -0.880378172962963 0.932588886666667 -0.274104057190556 0.0487153487759259 -0.977914609814815 -0.941108432407407 -0.922543478148148 0.0789424148127778 0.0101163405796296 -0.011066553302037 -0.938865244259259 -0.909143758035185 -0.962985200740741 -0.0355558603074074 -0.0566846482481481 0.0807097789259259 -0.891703762592593 -0.919548517037037 -0.901645654074074 -0.0927346651851852 -0.0412298357037037 -0.0528068268092593 -0.92601778462963 -0.963949708888889 -0.945448315555556 -0.887196195166667 -0.881318909444444 -0.887196195166667 -0.881318909444444 -0.935669895 -0.933232806296296 -0.876097041666667 -0.877088205925926 -0.95173028537037 -0.954139905185185 -0.935599149814815 -0.86057706 -0.916730063888889 -0.938283512351852 -0.841513353333333 -0.872245534074074 -0.0947463768314815 -0.0766465845925926 -0.0175889596851852 -0.941729802037037 -0.913050216314815 -0.958056685185185 -0.941438779444444 -0.911278767685185 -0.966565066481481 0.0852922349785185 -0.212457612287037 -0.127220237525926 -0.886195253333333 -0.93148786462963 -0.903160129814815 -0.894904705555556 -0.913731411481482 -0.910374433703704 -0.22572224207963 -0.267510650807407 -0.184496636520741 -0.894096982037037 -0.89298866 0.0128665327055556 -0.931874575555556 -0.934401535555556 0.137169992901852 -0.907062809259259 -0.880116625740741 -0.255287119214815 -0.955716573888889 -0.955360858888889 0.0520707056574074
5 "LAYING" 0.274749615384615 -0.0178765085807692 -0.108203837153846 -0.973334284423077 -0.967798722788462 -0.967400343173077 -0.2689162175 0.763321610192308 0.387568517115385 -0.96115357625 -0.986587055769231 -0.976992645 0.080624285 0.009373490085 -0.00239905079324038 -0.983977132307692 -0.969941141057692 -0.985750212788462 -0.0247240072389846 -0.0822876709134615 0.132622820086538 -0.981648336057692 -0.972987612596154 -0.963655755865385 -0.100220509932692 -0.0390786959579808 -0.0656488623846154 -0.984478728461538 -0.984508284134615 -0.98676320625 -0.969560664423077 -0.96040265875 -0.969560664423077 -0.96040265875 -0.982471952980769 -0.978855996153846 -0.953959799326923 -0.957405000961538 -0.987100807596154 -0.983239128942308 -0.975028515576923 -0.966401098846154 -0.975418124615385 -0.972801300865385 -0.970034522019231 -0.965054483942308 -0.121806040782692 0.310051364480769 0.131273358620962 -0.983557042403846 -0.970422356057692 -0.983426846634615 -0.985982669903846 -0.9715652725 -0.986667900769231 0.199167666150962 0.0757179183755769 0.0584069327475673 -0.977700557596154 -0.975378368269231 -0.96511168125 -0.982943870384615 -0.971954544615385 -0.966500303365385 0.00238729711903846 -0.0612630437221154 0.00877128579855769 -0.965937408653846 -0.963073996634615 0.217534779320192 -0.978900726442308 -0.977573905865385 0.194929966845192 -0.967519494230769 -0.958381654903846 0.0307885591048077 -0.984475450192308 -0.982529973653846 0.0323686666288462
6 "LAYING" 0.263424174105263 -0.0136050825502632 -0.123012621868421 -0.798449904 -0.743961158929825 -0.802435840631579 0.196405965263158 0.330198853508772 -0.0350983796122807 -0.928222363157895 -0.96356996122807 -0.939225538596491 0.0855508228947368 -0.00554057334074561 -0.00081773499991228 -0.852700612698246 -0.817723903231579 -0.881498336491228 -0.0310745530114561 -0.0749676076807018 0.149932064736842 -0.877441385745614 -0.855769271666667 -0.79966360477193 -0.103607902052632 -0.038078381976614 -0.0609341700789474 -0.891006403859649 -0.89158739 -0.888379130701754 -0.766873177674561 -0.776050180789474 -0.766873177674561 -0.776050180789474 -0.845412313157895 -0.837737516560526 -0.795777628789474 -0.838511655 -0.890323912192982 -0.897200357982456 -0.816829761150877 -0.762330422239474 -0.826151966377193 -0.792045431362281 -0.750804199754386 -0.805120554385965 -0.190724809547053 0.201114956342105 0.115335565263772 -0.855690260692982 -0.822170883035088 -0.869264342631579 -0.862896276096491 -0.825730262561403 -0.892513798596491 0.0281071175807018 -0.0900023252342105 -0.023741517827193 -0.856020222719298 -0.850690074122807 -0.815659129622807 -0.88523435004386 -0.86034860622807 -0.814769385637719 -0.0112928232972807 -0.0354198681430702 -0.023907577072807 -0.783389616464912 -0.806985736964912 0.152298284200877 -0.829252160366842 -0.849867552377193 0.204689117098947 -0.852745867631579 -0.857176765 0.0714810212350877 -0.894369796403509 -0.908459515438596 0.18236624980614
7 "LAYING" 0.267206196730769 -0.0185466067482019 -0.102814997990385 -0.485294061194231 -0.418978813006731 -0.566407882980769 0.177900935 0.0642499518269231 0.441266340673077 -0.938107730048077 -0.958898613076923 -0.953909772307692 0.0916289123105769 0.0174831219240385 -0.0126085020064423 -0.495527806841346 -0.482580148038462 -0.654900385856346 -0.0172229804827885 -0.104421440860577 0.120781551311538 -0.689826875192308 -0.702707286057692 -0.619784743923077 -0.107860263546154 -0.0392605998586538 -0.0660782701163461 -0.657904019903846 -0.776478558846154 -0.684052287788461 -0.447054341733846 -0.502825879201923 -0.447054341733846 -0.502825879201923 -0.525123598979808 -0.465061568281731 -0.593983437182692 -0.676472201057692 -0.726844353173077 -0.741309837884615 -0.529980957546154 -0.440633546598077 -0.602155429040385 -0.469794730826923 -0.446314386211538 -0.581974474645192 -0.436072905883654 0.04563624788125 0.235040155892308 -0.529095958007692 -0.506108804413462 -0.639860203428846 -0.506986074214423 -0.492529151877885 -0.668770349307692 -0.0512200702230769 -0.139679263752885 -0.0137423097615385 -0.608102981548077 -0.704982736663462 -0.585348028230769 -0.716402117788462 -0.705086402884615 -0.667056483173077 -0.0912309317742308 -0.261179227638462 0.0114210236216346 -0.480047267634615 -0.5971395607 0.0502181692480769 -0.482618950798077 -0.448056282581731 0.167428876009615 -0.698829487403846 -0.718525340096154 -0.00763947118846154 -0.757047925865385 -0.741732164230769 0.202548461653846
8 "LAYING" 0.267518474231482 -0.0189205512924074 -0.104600204574074 -0.886007790086111 -0.86562272075 -0.886807815259259 -0.243482264722222 0.490002284740741 0.675346336833333 -0.925734671907407 -0.964951496018518 -0.949836208814815 0.0827561097694444 0.0101199610248148 -0.0125161828734259 -0.910568254503704 -0.885411417962963 -0.921645985462963 -0.00300810910351852 -0.0988831273555556 0.125979637332407 -0.918593548703704 -0.918358019537037 -0.904648526833333 -0.106977002518519 -0.0325227517166667 -0.0618235376851852 -0.922807636944444 -0.949706324166667 -0.93915335 -0.872942146222222 -0.869011614953704 -0.872942146222222 -0.869011614953704 -0.906707133416667 -0.890332763759259 -0.877161170092593 -0.890784601574074 -0.943418109351852 -0.939533115833333 -0.901724860935185 -0.872099974722222 -0.899448670462963 -0.880829704685185 -0.871495692351852 -0.888841954222222 -0.273244010687037 0.0645763268055556 0.215336820340185 -0.915779571074074 -0.89048665787037 -0.914438678518519 -0.913386466444444 -0.887989911111111 -0.927452733425926 0.1340000308375 -0.00963473674814815 0.120901874973148 -0.905045344212963 -0.922321832777778 -0.904217357731481 -0.923337615185185 -0.917324695185185 -0.913917949444444 -0.0579470894731482 -0.112354264555833 0.163989964183426 -0.875526545401852 -0.887069336101852 0.0895715391916667 -0.892778728175926 -0.887177750185185 0.264375209326852 -0.91052095712963 -0.8974287725 0.0150548051361111 -0.943204954444444 -0.939120474537037 0.192944156987037
9 "LAYING" 0.27926418958 -0.028183728912 -0.10056052188 -0.15940269487 0.01407128558 -0.34668872406 0.9210453676 -0.236622778748 -0.079523642528458 -0.9460196852 -0.9028223434 -0.9008079982 0.06221344919 0.0111968935232 0.0249888572552 -0.32552188146 -0.21737020894 -0.669381799 0.062088028992 -0.102446948612 0.045817372806 -0.4845987616 -0.503526445 -0.35455323806 -0.13830873064 -0.06111170818 -0.018796357876 -0.4595138012 -0.6733797154 -0.36223501678 -0.079174832784 -0.19800795276 -0.079174832784 -0.19800795276 -0.3544878129 -0.339540826936 -0.28947736544 -0.39890208258 -0.5587563342 -0.6034704448 -0.27147803888 -0.088090910498 -0.4939532538 -0.120371724742 -0.000908284558000001 -0.32551458832 -0.43372407644 -0.110976311718 -0.229836401822 -0.37052291756 -0.27781966396 -0.641316556 -0.33951539426 -0.2047554262216 -0.6961649778 -0.32922008754 -0.464802408 -0.3610406713 -0.3839033574 -0.5457130848 -0.255995637802 -0.5200231722 -0.4857861054 -0.4508679534 -0.11484375598 -0.183371745154 0.02366996994 -0.21309575484 -0.315706511234 -0.000832139608000001 -0.32308760416 -0.36722328844 0.080394696306 -0.46071442032 -0.464575411288 -0.06293735903 -0.6190762772 -0.6121357396 0.014689053776
